index,tag,name,B,H,W,C,P,Q,F,S,dtype,output_dtype,mean_microseconds,arithmetic_intensity,tflops,roofline_tflops,roofline_percent,ok
575,unet,conv_2d_nchw_fchw_4x128x128x640x3x3x640_i8xi8xi32_stride1,4,128,128,640,3,3,640,1,i8,i32,1310.0,2250.2704,368.8426,2614.9,0.1411,True
576,unet,conv_2d_nchw_fchw_4x128x128x960x3x3x320_i8xi8xi32_stride1,4,128,128,960,3,3,320,1,i8,i32,1690.0,2391.2592,214.4307,2614.9,0.082,True
577,unet,conv_2d_nchw_fchw_4x128x128x960x1x1x320_i8xi8xi32_stride1,4,128,128,960,1,1,320,1,i8,i32,162.0,273.7129,248.5513,2614.9,0.0951,True
578,unet,conv_2d_nchw_fchw_4x128x128x640x3x3x320_i8xi8xi32_stride1,4,128,128,640,3,3,320,1,i8,i32,1140.0,1872.9031,211.9227,2614.9,0.081,True
579,unet,conv_2d_nchw_fchw_4x128x128x640x1x1x320_i8xi8xi32_stride1,4,128,128,640,1,1,320,1,i8,i32,119.0,212.9867,225.576,2614.9,0.0863,True
580,unet,conv_2d_nchw_fchw_4x128x128x320x3x3x16_i8xi8xi32_stride1,4,128,128,320,3,3,16,1,i8,i32,311.0,233.4457,19.4206,2614.9,0.0074,True
581,unet,conv_2d_nchw_fchw_8x128x128x16x3x3x320_i8xi8xi32_stride1,8,128,128,16,3,3,320,1,i8,i32,141.0,71.0642,85.6709,2614.9,0.0328,True
582,unet,conv_2d_nchw_fchw_8x128x128x320x3x3x320_i8xi8xi32_stride1,8,128,128,320,3,3,320,1,i8,i32,1020.0,1139.8116,236.8548,2614.9,0.0906,True
583,unet,conv_2d_nchw_fchw_8x64x64x320x3x3x320_i8xi8xi32_stride2,8,64,64,320,3,3,320,2,i8,i32,405.0,701.2531,149.1308,2614.9,0.057,True
584,unet,conv_2d_nchw_fchw_8x64x64x320x3x3x640_i8xi8xi32_stride1,8,64,64,320,3,3,640,1,i8,i32,363.0,1246.8534,332.7712,2614.9,0.1273,True
585,unet,conv_2d_nchw_fchw_8x64x64x640x3x3x640_i8xi8xi32_stride1,8,64,64,640,3,3,640,1,i8,i32,667.0,2198.7847,362.2068,2614.9,0.1385,True
586,unet,conv_2d_nchw_fchw_8x64x64x320x1x1x640_i8xi8xi32_stride1,8,64,64,320,1,1,640,1,i8,i32,84.0,141.9142,159.783,2614.9,0.0611,True
587,unet,conv_2d_nchw_fchw_8x32x32x640x3x3x640_i8xi8xi32_stride2,8,32,32,640,3,3,640,2,i8,i32,345.0,1286.1404,175.0666,2614.9,0.0669,True
588,unet,conv_2d_nchw_fchw_8x32x32x640x3x3x1280_i8xi8xi32_stride1,8,32,32,640,3,3,1280,1,i8,i32,446.0,2186.9633,270.8429,2614.9,0.1036,True
589,unet,conv_2d_nchw_fchw_8x32x32x1280x3x3x1280_i8xi8xi32_stride1,8,32,32,1280,3,3,1280,1,i8,i32,801.0,3525.5469,301.6129,2614.9,0.1153,True
590,unet,conv_2d_nchw_fchw_8x32x32x640x1x1x1280_i8xi8xi32_stride1,8,32,32,640,1,1,1280,1,i8,i32,80.0,279.5904,167.7722,2614.9,0.0642,True
591,unet,conv_2d_nchw_fchw_8x32x32x2560x3x3x1280_i8xi8xi32_stride1,8,32,32,2560,3,3,1280,1,i8,i32,1640.0,5080.3101,294.6243,2614.9,0.1127,True
592,unet,conv_2d_nchw_fchw_8x32x32x2560x1x1x1280_i8xi8xi32_stride1,8,32,32,2560,1,1,1280,1,i8,i32,144.0,811.0891,372.827,2614.9,0.1426,True
593,unet,conv_2d_nchw_fchw_8x32x32x1920x3x3x1280_i8xi8xi32_stride1,8,32,32,1920,3,3,1280,1,i8,i32,1170.0,4429.2165,309.7332,2614.9,0.1184,True
594,unet,conv_2d_nchw_fchw_8x32x32x1920x1x1x1280_i8xi8xi32_stride1,8,32,32,1920,1,1,1280,1,i8,i32,129.0,669.6458,312.1343,2614.9,0.1194,True
595,unet,conv_2d_nchw_fchw_8x64x64x1280x3x3x1280_i8xi8xi32_stride1,8,64,64,1280,3,3,1280,1,i8,i32,2420.0,4254.817,399.3255,2614.9,0.1527,True
596,unet,conv_2d_nchw_fchw_8x64x64x1920x3x3x640_i8xi8xi32_stride1,8,64,64,1920,3,3,640,1,i8,i32,1930.0,4477.9755,375.5315,2614.9,0.1436,True
597,unet,conv_2d_nchw_fchw_8x64x64x1920x1x1x640_i8xi8xi32_stride1,8,64,64,1920,1,1,640,1,i8,i32,174.0,544.0177,462.8198,2614.9,0.177,True
598,unet,conv_2d_nchw_fchw_8x64x64x1280x3x3x640_i8xi8xi32_stride1,8,64,64,1280,3,3,640,1,i8,i32,1340.0,3556.3702,360.5849,2614.9,0.1379,True
599,unet,conv_2d_nchw_fchw_8x64x64x1280x1x1x640_i8xi8xi32_stride1,8,64,64,1280,1,1,640,1,i8,i32,142.0,423.9069,378.0781,2614.9,0.1446,True
600,unet,conv_2d_nchw_fchw_8x64x64x960x3x3x640_i8xi8xi32_stride1,8,64,64,960,3,3,640,1,i8,i32,961.0,2949.3658,377.0946,2614.9,0.1442,True
601,unet,conv_2d_nchw_fchw_8x64x64x960x1x1x640_i8xi8xi32_stride1,8,64,64,960,1,1,640,1,i8,i32,124.0,347.2413,324.7203,2614.9,0.1242,True
602,unet,conv_2d_nchw_fchw_8x128x128x640x3x3x640_i8xi8xi32_stride1,8,128,128,640,3,3,640,1,i8,i32,2540.0,2269.7542,380.4597,2614.9,0.1455,True
603,unet,conv_2d_nchw_fchw_8x128x128x960x3x3x320_i8xi8xi32_stride1,8,128,128,960,3,3,320,1,i8,i32,3020.0,2413.2729,239.992,2614.9,0.0918,True
604,unet,conv_2d_nchw_fchw_8x128x128x960x1x1x320_i8xi8xi32_stride1,8,128,128,960,1,1,320,1,i8,i32,250.0,273.999,322.1225,2614.9,0.1232,True
605,unet,conv_2d_nchw_fchw_8x128x128x640x3x3x320_i8xi8xi32_stride1,8,128,128,640,3,3,320,1,i8,i32,2050.0,1886.3804,235.6994,2614.9,0.0901,True
606,unet,conv_2d_nchw_fchw_8x128x128x640x1x1x320_i8xi8xi32_stride1,8,128,128,640,1,1,320,1,i8,i32,185.0,213.1599,290.2005,2614.9,0.111,True
607,unet,conv_2d_nchw_fchw_8x128x128x320x3x3x16_i8xi8xi32_stride1,8,128,128,320,3,3,16,1,i8,i32,315.0,233.6538,38.3479,2614.9,0.0147,True
608,miopen,conv_2d_nchw_fchw_1x1x1x112x1x1x448_bf16xbf16xf32_stride1,1,1,1,112,1,1,448,1,bf16,f32,54.0,0.9803,0.0019,1307.4,0.0,True
609,miopen,conv_2d_nchw_fchw_1x1x1x112x1x1x896_bf16xbf16xf32_stride1,1,1,1,112,1,1,896,1,bf16,f32,58.0,0.9814,0.0035,1307.4,0.0,True
610,miopen,conv_2d_nchw_fchw_1x1x1x2016x1x1x224_bf16xbf16xf32_stride1,1,1,1,2016,1,1,224,1,bf16,f32,85.0,0.9946,0.0106,1307.4,0.0,True
611,miopen,conv_2d_nchw_fchw_1x30x46x2016x1x1x2016_bf16xbf16xf32_stride1,1,30,46,2016,1,1,2016,1,bf16,f32,165.0,451.9298,67.9839,1307.4,0.052,True
612,miopen,conv_2d_nchw_fchw_1x30x46x2016x1x1x4096_bf16xbf16xf32_stride1,1,30,46,2016,1,1,4096,1,bf16,f32,292.0,509.985,78.0507,1307.4,0.0597,True
613,miopen,conv_2d_nchw_fchw_1x1x1x224x1x1x2016_bf16xbf16xf32_stride1,1,1,1,224,1,1,2016,1,bf16,f32,56.0,0.9907,0.0161,1307.4,0.0,True
614,miopen,conv_2d_nchw_fchw_1x1x1x224x1x1x56_bf16xbf16xf32_stride1,1,1,1,224,1,1,56,1,bf16,f32,64.0,0.9739,0.0004,1307.4,0.0,True
615,miopen,conv_2d_nchw_fchw_1x1x1x224x1x1x8_bf16xbf16xf32_stride1,1,1,1,224,1,1,8,1,bf16,f32,62.0,0.8819,0.0001,1307.4,0.0,True
616,miopen,conv_2d_nchw_fchw_1x1x1x224x1x1x896_bf16xbf16xf32_stride1,1,1,1,224,1,1,896,1,bf16,f32,60.0,0.9901,0.0067,1307.4,0.0,True
617,miopen,conv_2d_nchw_fchw_1x235x362x224x1x1x224_bf16xbf16xf32_stride1,1,235,362,224,1,1,224,1,bf16,f32,304.0,74.6012,28.0821,1307.4,0.0215,True
618,miopen,conv_2d_nchw_fchw_1x235x362x224x1x1x448_bf16xbf16xf32_stride1,1,235,362,224,1,1,448,1,bf16,f32,349.0,89.5057,48.9223,1307.4,0.0374,True
619,miopen,conv_2d_nchw_fchw_1x235x362x224x1x1x448_bf16xbf16xf32_stride2,1,235,362,224,1,1,448,2,bf16,f32,400.0,55.9632,42.6847,1307.4,0.0326,True
620,miopen,conv_2d_nchw_fchw_1x235x363x224x1x1x224_bf16xbf16xf32_stride1,1,235,363,224,1,1,224,1,bf16,f32,163.0,74.6014,52.5186,1307.4,0.0402,True
621,miopen,conv_2d_nchw_fchw_1x235x363x224x1x1x448_bf16xbf16xf32_stride1,1,235,363,224,1,1,448,1,bf16,f32,195.0,89.506,87.8003,1307.4,0.0672,True
622,miopen,conv_2d_nchw_fchw_1x235x363x224x1x1x448_bf16xbf16xf32_stride2,1,235,363,224,1,1,448,2,bf16,f32,431.0,55.9633,39.724,1307.4,0.0304,True
623,miopen,conv_2d_nchw_fchw_1x938x1448x3x3x3x32_bf16xbf16xf32_stride2,1,938,1448,3,3,3,32,2,bf16,f32,155.0,11.3652,15.142,1307.4,0.0116,True
624,miopen,conv_2d_nchw_fchw_1x940x1450x3x3x3x32_bf16xbf16xf32_stride2,1,940,1450,3,3,3,32,2,bf16,f32,164.0,11.3652,14.3614,1307.4,0.011,True
625,miopen,conv_2d_nchw_fchw_1x469x724x32x1x1x224_bf16xbf16xf32_stride1,1,469,724,32,1,1,224,1,bf16,f32,280.0,14.9327,17.3853,1307.4,0.0133,True
626,miopen,conv_2d_nchw_fchw_1x469x724x32x1x1x224_bf16xbf16xf32_stride2,1,469,724,32,1,1,224,2,bf16,f32,236.0,12.444,20.6266,1307.4,0.0158,True
627,miopen,conv_2d_nchw_fchw_1x470x725x32x1x1x224_bf16xbf16xf32_stride1,1,470,725,32,1,1,224,1,bf16,f32,333.0,14.9327,14.6696,1307.4,0.0112,True
628,miopen,conv_2d_nchw_fchw_1x470x725x32x1x1x224_bf16xbf16xf32_stride2,1,470,725,32,1,1,224,2,bf16,f32,283.0,12.444,17.2615,1307.4,0.0132,True
629,miopen,conv_2d_nchw_fchw_1x938x1448x4x1x1x3_bf16xbf16xf32_stride1,1,938,1448,4,1,1,3,1,bf16,f32,94.0,1.2,0.3468,1307.4,0.0003,True
630,miopen,conv_2d_nchw_fchw_1x940x1450x4x1x1x3_bf16xbf16xf32_stride1,1,940,1450,4,1,1,3,1,bf16,f32,77.0,1.2,0.4248,1307.4,0.0003,True
631,miopen,conv_2d_nchw_fchw_1x1x1x448x1x1x112_bf16xbf16xf32_stride1,1,1,1,448,1,1,112,1,bf16,f32,57.0,0.9868,0.0018,1307.4,0.0,True
632,miopen,conv_2d_nchw_fchw_1x1x1x448x1x1x56_bf16xbf16xf32_stride1,1,1,1,448,1,1,56,1,bf16,f32,56.0,0.9782,0.0009,1307.4,0.0,True
633,miopen,conv_2d_nchw_fchw_1x118x181x448x1x1x448_bf16xbf16xf32_stride1,1,118,181,448,1,1,448,1,bf16,f32,171.0,148.2965,50.1361,1307.4,0.0383,True
634,miopen,conv_2d_nchw_fchw_1x118x181x448x1x1x896_bf16xbf16xf32_stride1,1,118,181,448,1,1,896,1,bf16,f32,204.0,177.709,84.0517,1307.4,0.0643,True
635,miopen,conv_2d_nchw_fchw_1x118x181x448x1x1x896_bf16xbf16xf32_stride2,1,118,181,448,1,1,896,2,bf16,f32,233.0,111.4157,73.5903,1307.4,0.0563,True
636,miopen,conv_2d_nchw_fchw_1x118x182x448x1x1x448_bf16xbf16xf32_stride1,1,118,182,448,1,1,448,1,bf16,f32,158.0,148.3021,54.561,1307.4,0.0417,True
637,miopen,conv_2d_nchw_fchw_1x118x182x448x1x1x896_bf16xbf16xf32_stride1,1,118,182,448,1,1,896,1,bf16,f32,199.0,177.7171,86.6396,1307.4,0.0663,True
638,miopen,conv_2d_nchw_fchw_1x118x182x448x1x1x896_bf16xbf16xf32_stride2,1,118,182,448,1,1,896,2,bf16,f32,232.0,111.4189,74.3158,1307.4,0.0568,True
639,miopen,conv_2d_nchw_fchw_1x1x1x56x1x1x224_bf16xbf16xf32_stride1,1,1,1,56,1,1,224,1,bf16,f32,55.0,0.9614,0.0005,1307.4,0.0,True
640,miopen,conv_2d_nchw_fchw_1x1x1x56x1x1x448_bf16xbf16xf32_stride1,1,1,1,56,1,1,448,1,bf16,f32,54.0,0.9634,0.0009,1307.4,0.0,True
641,miopen,conv_2d_nchw_fchw_1x1x1x8x1x1x224_bf16xbf16xf32_stride1,1,1,1,8,1,1,224,1,bf16,f32,59.0,0.7972,0.0001,1307.4,0.0,True
642,miopen,conv_2d_nchw_fchw_1x1x1x896x1x1x112_bf16xbf16xf32_stride1,1,1,1,896,1,1,112,1,bf16,f32,68.0,0.989,0.003,1307.4,0.0,True
643,miopen,conv_2d_nchw_fchw_1x1x1x896x1x1x224_bf16xbf16xf32_stride1,1,1,1,896,1,1,224,1,bf16,f32,53.0,0.9933,0.0076,1307.4,0.0,True
644,miopen,conv_2d_nchw_fchw_1x59x91x896x1x1x2016_bf16xbf16xf32_stride1,1,59,91,896,1,1,2016,1,bf16,f32,225.0,343.1204,86.2064,1307.4,0.0659,True
645,miopen,conv_2d_nchw_fchw_1x59x91x896x1x1x2016_bf16xbf16xf32_stride2,1,59,91,896,1,1,2016,2,bf16,f32,406.0,227.1424,47.7745,1307.4,0.0365,True
